BPM,Gaming,Concentration,Sleep,Exercise,Tiredness,Stress,Happiness
120.1166,9.6869,5.6049,8.2621,2.0576,4.5389,4.9989,10.0485
49.9266,0.8714,7.523,8.1383,10.2237,2.0471,3.2426,8.6328
110.0535,5.9348,0.1755,1.9748,0.3136,10.1051,10.4551,-0.3708
119.9113,9.5153,0.1229,0.2555,0.0275,0.0315,9.6585,-0.3519
76.1968,4.54,8.0464,8.3565,7.038,7.4322,-0.0624,9.2095
70.4325,9.4087,4.1215,4.9628,4.0848,5.3052,3.1814,5.5864
78.5835,9.9811,2.8598,8.1824,3.2483,8.1488,2.8909,8.446
65.6079,7.346,5.1609,7.3591,6.4405,5.452,7.0166,4.6834
66.5187,7.8137,6.7389,5.3177,6.7618,3.4366,5.0082,3.2202
67.9437,5.0427,6.559,8.1823,7.2557,7.4352,-0.2386,10.0723
72.3678,5.6937,4.0069,5.1062,4.3857,4.5202,3.834,6.212
72.2483,8.2228,4.9484,7.0845,3.8261,6.0215,5.4711,7.7489
72.9928,5.7075,6.1128,6.8792,6.4621,3.2392,5.1968,3.4236
79.7079,10.2459,6.8372,7.0808,2.4744,2.0431,6.293,3.5273
81.6088,4.5515,5.5488,6.3555,5.1748,5.7553,5.8798,2.3355
87.9899,2.7404,4.7963,9.2301,2.9338,0.7923,8.2968,1.7421
99.6004,8.8779,4.9898,5.5637,4.2072,8.2953,3.4502,7.3131
89.7392,6.4065,7.2566,5.7275,3.3337,6.497,3.167,6.5471
73.7976,2.419,6.4711,7.386,3.7427,4.4221,6.6433,1.6513
119.9125,10.4047,5.9127,8.1202,1.6935,4.9391,5.0889,9.7817
49.7898,1.4769,7.9162,8.3269,10.0914,2.0722,3.127,9.0724
110.2376,5.5746,-0.1807,2.4484,0.2897,9.9581,9.6551,-0.4466
119.6187,10.3152,0.1164,0.1201,-0.2791,-0.2449,9.7457,-0.4914
75.8103,5.3231,7.6629,7.8287,6.5619,6.6912,-0.0934,9.4538
70.205,8.7226,4.2169,4.5608,4.4421,4.6747,3.3639,6.0935
78.7045,10.1331,2.9486,7.7549,2.6556,8.1982,2.5481,8.129
66.2338,6.7873,4.5108,7.4534,5.9759,4.5054,6.5666,5.2213
66.7751,7.7374,6.8643,5.298,7.2513,2.555,5.4521,2.7033
67.8398,4.7824,7.4874,8.4893,7.0138,6.9592,0.152,10.1346
72.4543,6.4343,3.7182,4.574,4.092,5.266,3.7073,5.7294
71.5584,7.9187,5.0137,7.1584,4.2653,5.5675,4.9201,7.6233
72.8663,5.6702,6.4663,6.7185,5.6067,3.0478,4.513,3.4189
80.4065,10.2276,6.9279,6.5217,1.8766,2.1028,6.3291,4.3624
82.3671,5.0927,6.2813,6.1099,4.6046,6.0679,5.9419,1.6013
87.6612,3.3548,4.6136,8.9475,3.0029,1.2422,8.4811,2.3132
100.3305,9.3474,4.7243,6.1716,3.9881,8.0387,3.4285,6.7433
89.9597,5.5794,6.7794,5.9497,2.5291,5.5857,2.9748,6.7235
74.0728,2.1197,6.0435,7.1725,3.7373,4.4658,6.5473,2.3073
120.181,9.5058,6.1078,8.3961,2.2612,5.0193,4.9609,9.5212
49.9019,0.6033,7.6094,8.2561,9.5817,2.3697,3.2864,9.1834
110.4829,6.091,-0.043,2.3879,0.0335,10.3461,9.9139,-0.1356
119.7332,9.7501,0.4709,-0.2575,0.3583,0.1497,10.4423,0.2638
75.908,5.1654,7.8887,7.9421,7.1528,7.4379,-0.4111,9.3799
69.5278,9.4301,3.9245,5.262,4.3192,4.6062,2.8785,6.2748
79.0877,10.451,2.6307,7.7349,2.9081,8.0835,3.2395,8.2933
65.9685,7.4646,4.7441,7.1504,6.0268,4.5931,6.804,4.6263
67.1201,7.8254,7.3567,4.6804,7.1329,2.5977,4.6955,3.0178
67.694,5.2076,6.5453,8.1228,7.4274,7.0857,-0.3644,9.7527
72.4899,6.4427,4.3805,5.4413,3.6421,5.2119,3.5769,6.2894
72.3282,7.5516,5.039,6.9677,4.0906,6.2859,4.7646,8.1933
72.7759,5.7285,5.8549,6.6711,6.3646,3.3885,5.145,2.7451
80.0838,9.5783,6.872,6.9238,2.2413,2.3157,6.2042,4.3353
82.3847,5.4742,5.724,6.1069,5.2536,5.6648,5.9091,2.2392
88.1019,2.7902,4.8022,9.1097,2.9006,0.885,8.1416,2.0126
100.4394,9.4733,4.8644,5.5796,3.944,7.7211,2.7725,7.4338
89.601,6.293,7.0567,6.2229,3.0478,6.1123,2.8232,7.4866
73.7826,1.6331,6.3301,6.7695,4.43,4.0097,7.4211,2.2814
120.4653,9.5709,6.2402,7.5152,2.1804,4.5666,4.6406,9.9691
49.8748,1.3976,8.1368,8.0839,9.524,1.9229,2.6464,8.6215
110.3992,6.3188,-0.1956,1.6135,0.2568,10.2024,9.5059,0.2884
119.7983,9.5087,0.3519,-0.4155,-0.0863,0.3169,9.6254,-0.1371
76.1283,5.1715,7.7627,7.742,7.4487,6.9206,0.4535,9.1731
70.2007,9.3403,4.1447,4.5949,3.8606,4.5337,2.6174,6.2256
79.248,10.4423,2.8645,8.1552,2.5715,7.6905,2.6854,8.4959
65.9955,6.8478,5.0827,6.6362,5.8748,4.7758,7.2097,5.4881
67.4459,8.4333,7.1107,4.5389,7.456,3.361,5.3649,3.0845
67.5764,4.6393,7.3767,7.943,7.3448,6.9087,0.3904,9.5803
71.6714,6.1915,4.2621,5.1904,4.083,4.5753,4.1435,6.0638
71.8503,8.48,4.5694,7.3967,4.3611,5.8787,4.9477,7.9558
73.1842,5.9638,6.0975,7.468,5.7697,3.1418,4.6922,2.9083
79.6236,9.6387,7.2257,7.1593,1.9092,1.7226,6.039,4.4614
81.9767,5.4364,6.4712,5.5146,4.7095,6.0009,6.3519,2.4231
87.9568,2.8036,5.023,9.2225,3.2456,0.7954,8.1469,2.2827
99.8432,8.8762,4.8884,5.7832,4.0396,8.3708,3.1678,6.5186
90.1085,6.318,6.6206,5.8732,2.5452,5.7148,2.5289,6.7897
74.0901,1.5393,6.3108,7.0468,3.8807,4.3547,7.1547,1.7118
119.6522,10.379,6.4911,8.1104,2.1097,4.962,5.1252,10.2717
49.9627,1.2345,7.9876,8.3361,9.6929,2.1631,2.6995,9.1868
110.2083,5.9359,0.0732,1.828,0.4909,10.2625,10.1257,-0.4381
119.6733,10.3167,0.4563,0.2369,0.1472,0.023,9.6182,0.3325
75.7115,4.8893,8.4116,8.0187,7.4888,6.7025,0.3208,8.6728
70.0968,8.8291,3.8466,4.8786,3.7608,4.8859,3.122,6.1096
79.4311,10.2075,3.2493,7.8953,2.9746,7.879,3.2243,8.3558
66.2548,7.1772,5.3953,6.7755,5.5761,4.6751,7.0511,4.9393
66.8036,8.0358,6.9174,5.0496,7.2314,2.9257,4.905,3.2598
67.643,5.1998,6.9099,7.9195,7.2827,7.3654,-0.4886,9.7089
72.4168,6.027,3.9918,4.9807,3.8579,4.9767,3.817,5.5508
71.6094,7.6087,4.6573,7.3211,4.337,5.8197,5.4439,8.2236
72.8925,6.3675,6.484,7.0053,5.9455,3.1323,5.0341,3.3017
80.1078,10.0512,6.7961,6.7343,2.4053,1.8356,6.3024,3.9487
82.19,5.4546,6.3655,5.6321,4.8054,6.252,6.4128,2.4358
87.7416,3.4779,4.5838,9.0543,3.1817,1.1002,7.6541,2.2373
100.4661,9.3267,5.3261,5.5494,3.8985,7.5495,2.8014,6.5528
89.9153,6.0768,7.0247,5.9882,2.9345,6.0901,3.3717,6.674
74.376,1.7302,6.3927,6.8712,4.0952,4.4361,6.5282,2.0371
120.0425,10.3747,6.162,8.0595,1.5342,5.3002,5.1372,10.2655
50.0126,0.7453,7.7543,8.3142,9.631,1.7991,2.862,8.8433
109.6398,6.2896,-0.0436,1.8176,0.1731,9.965,9.8185,0.1605
119.615,10.436,0.2005,0.2314,0.2515,0.0947,10.2314,-0.1981
75.9241,5.1915,8.3126,7.68,6.934,6.9691,-0.3465,8.5846
70.2587,9.3224,3.8894,4.7102,3.8892,4.6393,2.5235,5.6179
79.0993,9.9102,3.381,7.5895,2.5314,8.3652,2.5011,7.6558
66.2851,6.8069,5.0868,6.9264,5.6951,4.8719,7.1733,4.9593
67.396,7.7478,6.9111,5.3785,7.1908,2.9043,4.5768,3.4254
68.3081,5.1211,6.8005,8.3161,6.6422,6.6939,0.2986,10.4046
72.4033,6.3348,4.0223,5.0279,3.5202,5.4846,4.4678,6.2233
72.344,8.2113,4.7858,6.8733,4.3342,5.5749,4.6764,7.6177
72.8718,6.0504,6.0652,7.0496,6.2408,3.3372,4.7718,2.8069
79.8366,9.5555,7.3665,7.4192,2.0221,2.489,5.8538,3.8604
82.0405,4.5209,6.2994,5.8515,4.8435,6.3446,5.8195,2.1258
88.2667,3.026,5.4643,9.3714,2.7217,1.297,8.098,2.1509
99.9241,8.9322,5.3494,5.9611,3.7908,8.4233,3.2689,6.6306
89.6805,5.8223,6.7569,6.3488,3.0921,5.6772,2.8216,7.1834
74.2459,1.767,6.4928,7.4614,3.7443,4.3332,6.8536,2.494
119.6138,10.4805,6.1902,8.3262,2.1967,5.162,5.3461,10.2146
50.0691,0.8777,8.4775,8.3757,10.1971,1.5216,3.037,8.5588
109.9341,5.8711,-0.0711,1.905,-0.4658,10.2296,9.7778,-0.1655
120.4729,9.9587,0.2777,-0.0616,-0.4283,0.3155,9.6232,-0.4303
75.9805,5.395,7.723,8.043,6.5871,7.2646,0.2413,9.1667
69.9085,8.7341,4.3655,5.1902,3.8145,5.184,3.4123,6.1779
78.8025,10.3827,3.4291,7.5545,3.1811,8.3544,2.7569,7.8348
65.7171,6.8567,4.7609,6.9073,6.0619,4.7289,7.4951,4.7771
66.9542,7.7973,7.2336,5.4792,6.5038,3.1466,4.5871,3.3327
67.9245,4.8711,7.3936,7.9015,7.4509,6.8196,0.3357,10.3854
71.5043,5.526,3.673,5.1796,3.9209,4.5118,3.8752,5.9519
72.2213,8.1121,4.5087,7.4985,3.9869,5.5874,4.5934,7.9681
72.8371,5.6368,5.9451,7.0482,6.4091,2.5294,5.311,2.7371
80.1742,10.2777,7.1315,6.6975,1.5795,2.0076,5.9255,4.3621
81.8104,5.259,5.8751,6.0427,4.818,5.506,5.745,1.5236
88.2559,3.1097,5.3501,8.6121,3.0312,1.322,7.6218,2.448
100.2555,8.7966,4.6906,5.8028,4.443,8.1843,3.2654,6.5763
89.8129,5.6555,6.9203,5.8369,2.7096,5.7368,3.3513,7.0062
74.3228,2.1676,5.9994,6.5871,3.956,3.744,7.3592,2.4239
119.9863,10.4175,6.2795,8.4411,1.5109,4.8468,4.8736,9.531
49.9772,1.4798,8.399,7.8963,9.81,1.5503,3.1015,9.421
109.6392,5.6321,-0.4867,1.5181,0.3896,9.5726,10.3041,-0.2492
120.168,10.0968,-0.4878,0.3907,0.2028,0.3353,9.6322,0.3453
76.3311,5.3627,7.575,7.5709,7.3275,7.2002,0.3797,9.3398
70.2798,9.237,4.0071,4.5434,4.414,4.6425,3.3449,5.542
79.2775,9.6217,3.4551,8.1751,3.3817,8.3376,2.8231,7.8183
65.7773,6.5951,4.8377,7.0021,5.7962,4.5093,7.0974,4.7518
66.7904,8.1924,7.4088,5.4733,7.3176,3.3502,5.1371,3.35
67.7841,4.905,6.7511,7.6137,6.6006,6.6884,0.3209,9.6262
71.8577,5.6048,4.4849,5.4315,3.6599,4.7646,4.4646,6.4608
72.237,7.6412,4.7369,7.0479,3.7227,5.6825,4.7166,7.6979
72.8865,6.2088,6.0503,6.5144,6.0034,3.1797,5.0893,3.0623
80.1433,9.8439,6.7842,6.7523,2.4633,2.4653,6.0908,4.23
82.0348,5.149,5.5129,5.6198,4.9471,5.9056,5.7418,2.1221
87.8545,2.8686,5.4364,8.9348,2.767,1.1918,7.82,1.8049
100.4465,9.4059,4.9076,5.5867,3.5458,8.4522,3.2822,7.0564
90.3352,5.7923,6.6268,6.0824,3.4209,5.6845,3.4514,7.391
73.8988,2.2947,6.0184,6.8658,4.1325,4.4249,7.0892,2.165
119.6882,9.8529,5.9301,7.8268,1.8414,5.1058,5.2686,9.6318
49.5535,0.6189,8.1223,7.7789,10.0929,2.4844,2.8422,9.2591
110.4257,5.9775,0.3974,2.0379,0.4891,9.9882,10.3695,-0.0209
120.3603,9.7087,-0.1448,0.0111,-0.3556,0.339,10.4863,-0.0398
75.6429,5.0414,8.254,8.4266,6.9624,6.8341,0.0789,8.6691
70.2226,8.937,4.3994,5.2787,3.7498,4.912,3.4683,5.7211
79.1582,9.5712,2.5504,8.3467,2.9706,7.7613,2.828,8.0282
65.7979,7.3711,5.4665,6.8217,6.1214,5.0254,7.4815,5.4976
67.4708,7.9281,7.3328,5.0791,7.2403,3.1285,4.863,2.832
67.5312,4.8045,6.8775,7.9227,7.0316,6.732,0.3447,10.3976
71.6734,6.4344,3.7703,4.9163,3.6129,4.7809,3.5743,6.2298
71.7937,7.788,5.3526,6.8353,3.7043,6.0343,4.6847,7.6035
72.9457,6.1813,5.7466,7.3196,5.592,2.9614,5.1442,3.0127
80.2829,10.3763,6.8417,7.3864,1.8339,1.9215,5.6438,3.8475
82.382,5.3308,5.513,6.0886,5.2529,5.9032,6.1241,1.613
87.5869,2.6024,4.8696,8.916,2.6029,0.6681,8.1835,1.9053
99.6079,8.8071,5.1696,6.0855,4.4289,8.1718,2.7341,7.1028
89.5578,5.7727,7.241,6.4779,3.036,5.9002,2.9922,6.8616
74.3972,1.6267,6.4815,6.91,3.6584,3.7125,6.9041,1.6466
120.4603,10.2094,6.2808,7.6055,2.1218,5.2311,5.3181,10.1358
50.1298,1.3711,7.814,7.8736,10.1598,2.3348,3.1503,8.5702
110.1713,5.7465,-0.4242,1.7624,-0.1134,9.6228,10.4875,0.3537
120.4816,9.5803,-0.3653,0.2857,-0.1577,0.292,10.4213,-0.4021
75.9228,5.2314,7.696,7.9618,6.6997,6.8297,-0.4437,9.3155
70.465,9.1137,3.9361,5.0711,4.453,5.1306,3.2368,6.428
79.185,10.0922,3.058,8.2795,3.0955,8.319,2.6399,8.0368
66.4384,7.0125,5.0197,7.1057,6.0648,5.4614,7.3206,4.7235
66.8657,8.3586,6.6178,5.4967,6.5427,3.4337,5.135,3.1378
68.2648,5.3626,7.2439,7.5673,6.7506,6.6769,-0.399,10.1528
71.7263,6.1372,3.5111,4.6981,4.337,5.2527,3.6433,6.0093
71.576,8.0413,5.4852,7.0958,3.6017,6.3884,4.7684,8.146
73.3292,6.1826,5.799,6.5732,5.5274,3.0383,4.9561,2.5209
80.0779,10.2618,6.7903,7.0452,1.6514,2.4965,6.4145,4.3921
81.7768,4.8955,5.8146,5.5126,5.1784,6.1656,5.8479,2.2141
87.5711,3.0654,5.3546,9.4431,2.8707,1.3583,8.0532,1.7651
100.0963,9.392,5.1369,6.2218,4.1131,7.6754,2.9191,6.8214
89.7698,5.9189,7.329,5.5743,2.5106,6.4822,2.7559,7.0388
73.7257,1.999,5.5136,7.124,4.3015,4.174,7.0382,2.4461
120.0066,9.9476,5.9268,7.9982,1.6924,5.2564,5.4883,10.2764
49.7684,0.5794,7.8473,7.5801,9.5217,1.6059,3.0379,8.8541
109.6884,5.8589,-0.0167,2.4795,0.1815,10.1136,10.4757,-0.2202
119.8127,10.3843,-0.3329,0.4871,0.3014,0.2174,9.7743,0.2126
75.9503,4.9294,8.0413,7.8285,7.0613,6.6716,-0.1908,9.4781
70.1161,8.7805,3.86,5.3496,4.1512,5.4694,2.599,5.7663
79.3463,10.3379,2.5706,7.9305,3.0419,7.6041,2.5602,7.7483
66.3536,6.6551,4.6729,7.2294,6.203,5.4669,7.3367,4.6285
66.9262,8.4571,7.283,4.8896,7.1363,2.7705,5.0837,3.188
68.1042,5.342,6.8088,8.104,6.8936,7.3267,0.3891,10.0916
71.9064,5.7783,4.0091,4.8094,3.8696,5.0495,4.0735,6.3908
71.8953,7.7564,4.7374,7.1025,4.3699,6.3798,5.1976,7.8277
72.6527,6.3145,5.9719,6.5807,5.9006,2.9251,4.8561,2.6771
80.4539,9.7193,6.7814,6.9232,1.7089,1.6525,6.1044,3.9824
81.5846,4.8743,6.3372,6.0266,5.4108,5.7817,5.5721,2.4519
88.4877,2.701,5.3841,8.8751,3.2839,0.5449,8.4141,1.8441
100.2793,9.2586,5.2427,6.2095,4.2705,7.6508,2.604,6.9558
90.1002,6.3851,6.9144,6.4837,2.6265,5.7034,2.6958,6.5933
73.9769,1.5904,6.0334,7.3409,4.4677,4.1566,6.5135,2.4889
119.803,10.2734,5.7307,8.0118,2.377,4.6727,5.3632,9.8302
49.7738,1.2411,7.9744,8.3914,10.0053,1.7456,2.5901,8.809
109.5331,6.4169,0.4629,2.0403,0.156,9.6638,10.102,-0.4994
119.7145,9.5264,-0.3035,-0.3022,0.1974,0.3581,10.1953,0.1817
75.5505,4.6804,8.0914,8.2752,7.4646,6.8709,-0.4379,8.9243
70.2784,9.2754,4.0889,4.5474,4.3097,4.5684,2.6459,5.5797
78.7279,10.1392,3.0905,8.3292,3.1705,8.4516,2.6461,8.2321
65.6544,7.3366,4.5085,6.7839,5.5774,4.9233,7.4898,4.5015
67.2115,8.28,7.3538,5.0818,7.3797,2.5021,4.6969,3.2738
68.0397,4.7113,6.8874,7.9494,6.5852,6.6147,0.3176,10.0153
72.2412,6.4423,4.3991,4.8248,4.0698,4.7563,3.5913,6.3928
71.6104,7.9919,5.3022,6.9394,4.1349,6.0559,5.1085,8.0341
73.1682,6.1776,6.0488,6.6488,5.8373,3.0445,5.4786,2.6141
79.6265,9.6734,7.2864,7.3176,1.5933,2.3939,6.0025,3.5754
81.897,4.8894,6.2998,6.1579,4.8436,5.6869,6.3045,1.8962
88.2886,2.8505,4.6151,9.2492,2.663,1.0425,7.7539,2.0121
100.2231,8.9248,5.1939,6.26,3.7512,7.5001,3.1922,7.0216
89.9507,5.5447,6.5168,6.1388,2.603,6.4587,2.9046,6.8788
74.4585,1.7598,6.0587,7.1332,4.297,3.7053,7.382,2.2484
119.5293,10.1536,6.0868,8.2521,2.4221,5.2192,4.9836,9.6499
49.9779,1.0699,7.9889,8.0432,10.2334,1.755,3.4142,9.2309
109.5368,5.6722,-0.3592,1.7833,0.1557,9.6303,10.2414,0.4195
119.6149,10.1757,0.2264,-0.1541,0.4134,-0.0028,10.1733,-0.2101
76.3306,5.3581,8.4988,8.4948,7.372,6.6785,0.4476,8.5318
69.5709,8.7626,4.3727,5.3538,3.9024,5.458,2.7408,6.2068
78.6076,10.1851,2.9495,8.0178,3.0457,7.9808,2.8008,7.7296
65.7673,7.3987,4.6971,6.8872,5.9556,4.5785,7.2352,5.3465
66.774,8.4246,7.068,4.9765,7.1427,3.3561,5.1862,2.6734
67.5516,4.9619,6.6052,7.7304,6.8996,6.9038,-0.4916,9.8738
72.3714,5.6718,3.7422,4.8662,3.9812,5.3876,3.8312,5.5667
72.1882,7.9254,5.2376,6.7148,3.6106,5.9262,4.6424,7.5177
72.5534,6.3457,5.7653,6.785,5.5886,3.2717,5.3762,2.5428
80.4862,10.1256,7.0595,7.1639,2.2209,1.8161,5.7902,3.6674
81.6495,4.9694,5.8785,5.5127,4.7233,5.7756,6.3105,2.0522
87.9538,2.9691,5.1251,9.3958,3.0189,0.6493,8.3902,1.9968
100.3033,9.0076,4.8823,6.1345,4.4686,7.6014,3.2922,7.0412
90.2356,6.0232,7.3768,6.0105,3.1837,6.1879,2.6583,6.9008
74.2566,1.7593,6.443,6.6768,3.7445,3.6646,7.4123,1.893
119.9778,9.9262,6.1663,8.3342,1.8401,4.6484,4.8476,10.115
49.7075,1.3939,7.9165,7.6729,10.1607,2.0038,3.0367,9.1486
109.9426,6.1038,0.4058,2.248,0.3253,9.5492,10.1451,0.0129
119.6023,10.1247,0.0442,0.4857,0.0378,0.2527,9.8951,0.1273
76.0281,4.9708,7.9401,7.5439,7.2121,7.247,-0.3575,9.2685
69.9082,8.616,4.4601,4.6635,4.3916,4.8093,2.9773,5.8798
79.2934,10.1842,3.0193,8.1988,2.7346,8.4865,2.9278,8.3801
65.8115,6.9222,5.1345,7.487,5.7035,4.9395,7.1359,5.4269
67.3914,8.3191,7.305,4.9248,7.2343,3.3431,4.8941,2.5791
67.6055,5.4081,7.3196,8.0057,6.8029,6.706,-0.4458,9.7081
71.9143,5.8352,3.7032,4.8298,4.4717,5.4757,4.1325,5.8147
72.0125,7.7856,4.962,6.6268,4.1169,5.5741,4.6128,8.3628
72.7097,5.7308,5.9083,6.526,6.0676,2.5908,4.5376,3.1899
79.9255,9.8582,6.9193,6.5241,1.5319,1.8844,6.4662,3.8253
82.2552,5.2364,5.5353,5.7421,4.7288,6.2331,6.1777,1.5185
87.5503,3.0662,5.3024,8.5208,2.5786,1.2204,8.2094,2.2809
100.4565,9.0396,5.375,6.0793,3.7802,8.204,3.4661,7.1769
90.2603,6.037,6.5884,6.1582,2.6173,6.3474,3.1632,7.1226
73.8711,2.1761,6.0019,7.4268,3.5939,4.3164,7.2296,2.3819
119.8007,10.2842,5.8112,7.7567,2.3151,4.5134,5.0416,10.2075
50.1963,1.2563,8.3313,7.7147,9.8264,2.1785,2.5865,9.345
109.6101,5.6789,0.0802,2.0917,-0.2811,10.4936,9.9924,-0.4507
120.3242,10.2905,0.0895,0.2701,0.4089,0.4395,9.5188,-0.053
76.1771,5.0345,8.4498,8.4339,7.3944,6.8522,0.3731,9.1331
69.7221,8.6086,3.8115,4.7618,4.3843,5.2096,3.4054,6.2781
79.1281,10.0162,2.8144,7.7493,3.3165,7.9988,3.3128,8.2389
65.6266,7.4784,5.4491,6.8197,6.3052,4.904,7.3234,5.2606
67.2016,8.2732,7.163,4.6892,7.2073,3.1063,5.03,2.756
68.2963,4.8241,7.3718,7.6079,7.082,6.7832,0.3436,9.6404
72.2861,6.3169,3.8925,4.6086,4.0181,4.8999,3.6765,5.5382
71.8221,8.4001,5.0662,6.8921,3.6477,6.1578,4.524,7.6722
73.4214,6.3122,6.3951,7.3054,6.4103,3.2189,4.5828,2.9598
80.1999,9.9757,7.4869,7.3903,1.8166,1.7908,5.7048,3.7878
82.095,5.4391,5.8432,5.6015,5.3489,5.712,5.996,1.9537
87.9094,2.9854,5.2254,8.8361,3.3866,0.9039,7.7848,1.7896
100.2948,8.5391,4.5452,6.3144,4.3765,8.3231,3.3046,6.5494
89.8225,6.2555,6.7226,5.7144,3.0091,6.3116,2.5381,7.282
74.1318,1.8323,6.2032,7.4304,4.2265,3.5991,7.0675,1.7725
119.7451,10.1531,5.8117,8.4668,2.0709,4.6355,5.3908,9.9398
50.1271,1.4901,7.7294,8.1446,9.9782,2.1302,2.9752,9.042
110.0501,6.0696,-0.1038,1.5144,0.374,9.7886,10.4997,-0.4782
119.8215,10.0279,-0.1688,0.1684,-0.4612,0.4132,10.3093,0.4257
76.0041,5.109,7.766,7.5541,7.0029,6.8761,0.4139,8.5732
69.9327,8.9636,4.1601,4.9102,4.148,5.1612,3.4694,6.133
79.104,10.1356,3.4052,7.6508,2.8319,8.3874,2.6652,8.267
65.536,7.1945,5.2877,7.2051,6.18,4.9746,7.1866,5.4918
66.7071,7.5111,7.1909,4.6761,7.4912,2.7457,4.8066,3.2764
67.956,5.1175,6.7286,7.6222,7.4242,6.537,0.2868,9.5045
71.8069,6.4137,3.7751,5.4976,3.9947,5.2474,4.0705,6.2306
71.8569,8.0931,5.4048,7.438,3.8369,5.8493,4.6026,7.762
73.0649,6.4463,6.1965,7.2433,6.1603,3.1163,4.8974,3.3946
79.7075,10.3507,6.8523,6.7409,2.0243,1.7508,6.0556,3.9074
81.8141,4.7603,5.6904,6.4734,5.3164,6.0366,5.9202,1.5221
87.6186,2.5884,5.2657,8.6563,3.1205,0.7363,7.9589,1.8449
99.8545,9.3107,5.3057,5.6844,4.4264,8.4584,3.2224,7.4656
89.6066,5.6827,7.1865,5.9746,3.1178,6.4603,2.831,6.787
73.679,2.0618,5.9345,7.4221,3.9171,3.555,7.1039,1.8301
120.2751,9.9625,5.5621,7.5409,2.4352,5.3469,4.6246,9.5618
50.011,1.0023,7.5284,8.4858,10.074,2.0731,3.1018,8.8091
110.4433,6.1467,0.0539,1.9535,0.3704,9.7691,9.9543,0.3184
119.7464,10.3758,-0.4133,-0.1673,0.4282,0.1109,10.1931,0.4566
75.8292,5.3328,7.5694,8.1184,6.6221,7.0966,0.4087,8.9055
69.9129,8.905,3.8214,5.0364,4.1636,4.8493,2.7552,5.5837
78.8137,9.5024,2.7903,8.28,3.3483,8.0851,3.0668,8.2082
66.2651,6.7022,5.3094,7.1299,6.3258,4.655,6.9902,5.3499
66.5214,7.9825,7.4863,4.8056,7.3866,2.9073,5.1903,2.8287
68.3685,4.651,6.8783,8.2659,6.8521,7.1215,0.4359,9.5174
71.7701,6.2543,3.7745,4.9112,4.3354,5.4548,4.3824,5.6688
72.0794,8.1171,4.7553,7.4762,3.5902,6.2907,5.0032,8.4034
72.5411,6.2572,5.9347,6.7906,6.0063,2.6924,4.5289,3.3097
80.244,10.3237,7.3758,6.8601,2.316,1.6371,5.733,3.5273
82.3968,5.4074,6.3886,5.6989,5.1899,6.2779,6.3876,1.8759
88.2685,3.1143,4.6356,9.449,2.5598,0.6866,7.5198,1.5602
99.5607,8.9435,4.8605,5.8213,4.2571,7.8763,3.0204,6.862
90.3964,5.7962,7.231,6.4929,3.1136,6.1817,2.5798,6.8158
73.8451,2.1167,5.7536,7.2532,4.4494,4.1083,6.7187,1.7838
120.1753,9.9755,6.1574,7.731,2.1723,4.5549,4.9496,9.6254
49.6316,1.0391,7.8698,8.062,9.887,1.9996,2.5961,8.7217
109.9664,6.3646,-0.4391,1.5877,0.1509,9.6804,10.4788,0.2371
119.9302,10.4065,-0.1869,-0.3861,0.4444,-0.2359,9.952,-0.4589
76.4987,5.1388,8.222,7.8865,7.046,6.682,0.1625,8.6394
70.2235,9.4986,4.197,4.815,4.395,5.4987,2.6639,5.8903
78.5672,9.6144,3.3106,8.1845,3.3017,8.1205,3.239,7.7785
65.8558,6.5231,4.6334,7.0753,6.1444,4.8096,7.3735,4.9773
66.9793,7.6586,7.0981,5.321,6.888,2.8109,5.1156,3.0773
68.2177,4.653,7.0891,7.6812,7.3647,7.4759,0.0512,9.5307
72.2986,6.0735,4.4029,4.9252,4.0878,4.8934,3.7116,5.9592
71.5484,8.4302,5.3905,7.4796,3.9499,6.2953,4.7064,8.3287
73.3943,5.5716,5.6233,7.0272,5.6825,3.1261,5.3868,3.0508
80.2733,9.9599,6.6371,7.2366,1.5062,2.2927,6.3329,3.871
82.1102,5.0986,6.2208,5.5783,5.3089,5.5215,6.4289,1.9219
87.8799,3.2489,5.4241,8.7389,3.3881,1.257,7.8284,1.9689
99.8878,9.4448,5.1009,5.8112,3.7064,8.2487,2.6467,7.0269
89.9891,6.0588,6.7235,5.5002,3.0266,6.175,2.788,6.9759
73.6302,2.4928,6.3338,7.4701,3.7002,3.5359,7.3678,1.7665
119.7815,10.386,6.0767,8.4257,1.9756,5.1796,5.0521,9.8415
50.3565,1.0983,7.6712,8.4534,10.0976,1.88,2.8112,8.9702
110.1401,5.8926,-0.0614,1.773,-0.4986,9.6623,9.9808,-0.1921
119.8811,10.0184,-0.4093,0.0918,-0.3714,0.025,9.6732,0.1448
75.6748,4.5608,7.6077,7.9727,7.0385,6.7087,-0.1227,8.5031
70.0059,8.9025,3.987,4.9792,3.8961,5.2435,3.107,5.9931
79.3566,10.3783,2.7681,7.5345,3.3318,7.6736,3.1215,8.3199
66.317,7.1731,4.8186,6.7056,6.3791,4.6002,6.6472,5.3247
67.1517,8.224,7.4608,5.028,7.1565,2.678,5.4246,3.3395
67.6681,5.3012,6.8926,7.5777,7.4649,7.117,-0.0583,9.7039
71.5643,5.5711,3.5462,5.0673,4.3624,4.6697,4.3257,6.1857
